York. . Y Yo Yor York . k. rk. ork. york InitCap nonNum 21 maleName no lastName no placeName no noEditors 5 stopPunct location

Hel-Or, , H He Hel Hel- , r, Or, -Or, helor InitCap nonNum 0 no no no no no no noEditors 0 contPunct author
Y., , Y Y. Y., Y., , ., Y., Y., y singleCap nonNum 0 no no no no no no noEditors 0 contPunct author
& & & & & & & & & & empty AllCap nonNum 0 no no no no no no noEditors 0 others author
Werman, , W We Wer Werm , n, an, man, werman InitCap nonNum 0 no no no no no no noEditors 1 contPunct author
M. . M M. M. M. . M. M. M. m singleCap nonNum 0 no no no no no no noEditors 1 stopPunct author
(1992). . ( (1 (19 (199 . ). 2). 92). 1992 others year 0 no no no no no no noEditors 1 stopPunct date
Absolute a A Ab Abs Abso e te ute lute absolute InitCap nonNum 0 no no no no no no noEditors 2 others title
orientation a o or ori orie n on ion tion orientation others nonNum 0 no no no no no no noEditors 2 others title
from a f fr fro from m om rom from from others nonNum 4 no no lastName no no no noEditors 2 others title
uncertain a u un unc unce n in ain tain uncertain others nonNum 0 no no no no no no noEditors 3 others title
data: : d da dat data : a: ta: ata: data others nonNum 0 no no no no no no noEditors 3 contPunct title
A A A A A A A A A A a singleCap nonNum 32 no no no no no publisherName noEditors 3 others title
unified a u un uni unif d ed ied fied unified others nonNum 0 no no no no no no noEditors 4 others title
approach. . a ap app appr . h. ch. ach. approach others nonNum 0 no no no no no no noEditors 4 stopPunct title
In a I In In In n In In In in InitCap nonNum 4 no no lastName no no no noEditors 4 others booktitle
Proc. . P Pr Pro Proc . c. oc. roc. proc InitCap nonNum 0 no no no no no no noEditors 5 stopPunct booktitle
Intern. . I In Int Inte . n. rn. ern. intern InitCap nonNum 0 no no no no no no noEditors 5 stopPunct booktitle
Conference a C Co Con Conf e ce nce ence conference InitCap nonNum 0 no no no no no no noEditors 5 others booktitle
on a o on on on n on on on on others nonNum 4 no no lastName no no no noEditors 6 others booktitle
Computer a C Co Com Comp r er ter uter computer InitCap nonNum 0 no no no no no no noEditors 6 others booktitle
Vision a V Vi Vis Visi n on ion sion vision InitCap nonNum 0 no no no no no no noEditors 6 others booktitle
and a a an and and d nd and and and others nonNum 0 no no no no no no noEditors 7 others booktitle
Pattern a P Pa Pat Patt n rn ern tern pattern InitCap nonNum 0 no no no no no no noEditors 7 others booktitle
Recognition, , R Re Rec Reco , n, on, ion, recognition InitCap nonNum 0 no no no no no no noEditors 7 contPunct booktitle
pp. . p pp pp. pp. . p. pp. pp. pp others nonNum 0 no no no no no no noEditors 8 stopPunct pages
77-82. . 7 77 77- 77-8 . 2. 82. -82. 7782 others possiblePage 0 no no no no no no noEditors 8 stopPunct pages

Foley, , F Fo Fol Fole , y, ey, ley, foley InitCap nonNum 20 no no lastName no placeName no noEditors 0 contPunct author
J. . J J. J. J. . J. J. J. j singleCap nonNum 4 no no lastName no no no noEditors 0 stopPunct author
D., , D D. D., D., , ., D., D., d singleCap nonNum 0 no no no no no no noEditors 0 contPunct author
van a v va van van n an van van van others nonNum 23 maleName femaleName lastName no placeName no noEditors 1 others author
Dam, , D Da Dam Dam, , m, am, Dam, dam InitCap nonNum 4 no no lastName no no no noEditors 1 contPunct author
A., , A A. A., A., , ., A., A., a singleCap nonNum 32 no no no no no publisherName noEditors 1 contPunct author
Feiner, , F Fe Fei Fein , r, er, ner, feiner InitCap nonNum 4 no no lastName no no no noEditors 2 contPunct author
S. . S S. S. S. . S. S. S. s singleCap nonNum 32 no no no no no publisherName noEditors 2 stopPunct author
K., , K K. K., K., , ., K., K., k singleCap nonNum 0 no no no no no no noEditors 2 contPunct author
Hughes, , H Hu Hug Hugh , s, es, hes, hughes InitCap nonNum 4 no no lastName no no no noEditors 3 contPunct author
J. . J J. J. J. . J. J. J. j singleCap nonNum 4 no no lastName no no no noEditors 3 stopPunct author
F., , F F. F., F., , ., F., F., f singleCap nonNum 32 no no no no no publisherName noEditors 4 contPunct author
Computer a C Co Com Comp r er ter uter computer InitCap nonNum 0 no no no no no no noEditors 4 others title
Graphics: : G Gr Gra Grap : s: cs: ics: graphics InitCap nonNum 0 no no no no no no noEditors 4 contPunct title
Principles a P Pr Pri Prin s es les ples principles InitCap nonNum 0 no no no no no no noEditors 5 others title
and a a an and and d nd and and and others nonNum 0 no no no no no no noEditors 5 others title
Practice, , P Pr Pra Prac , e, ce, ice, practice InitCap nonNum 0 no no no no no no noEditors 5 contPunct title
pp. . p pp pp. pp. . p. pp. pp. pp others nonNum 0 no no no no no no noEditors 6 stopPunct pages
992-996, , 9 99 992 992- , 6, 96, 996, 992996 others possiblePage 0 no no no no no no noEditors 6 contPunct pages
Addison-Wesley, , A Ad Add Addi , y, ey, ley, addisonwesley InitCap nonNum 0 no no no no no no noEditors 6 contPunct publisher
Massachusetts a M Ma Mas Mass s ts tts etts massachusetts InitCap nonNum 16 no no no no placeName no noEditors 7 others location
1990. . 1 19 199 1990 . 0. 90. 990. 1990 others year 0 no no no no no no noEditors 7 stopPunct date

A. . A A. A. A. . A. A. A. a singleCap nonNum 32 no no no no no publisherName noEditors 0 stopPunct author
V. . V V. V. V. . V. V. V. v singleCap nonNum 0 no no no no no no noEditors 0 stopPunct author
Aho, , A Ah Aho Aho, , o, ho, Aho, aho InitCap nonNum 4 no no lastName no no no noEditors 0 contPunct author
J. . J J. J. J. . J. J. J. j singleCap nonNum 4 no no lastName no no no noEditors 1 stopPunct author
E. . E E. E. E. . E. E. E. e singleCap nonNum 32 no no no no no publisherName noEditors 1 stopPunct author
Hopcroft, , H Ho Hop Hopc , t, ft, oft, hopcroft InitCap nonNum 0 no no no no no no noEditors 2 contPunct author
and a a an and and d nd and and and others nonNum 0 no no no no no no noEditors 2 others author
J. . J J. J. J. . J. J. J. j singleCap nonNum 4 no no lastName no no no noEditors 2 stopPunct author
D. . D D. D. D. . D. D. D. d singleCap nonNum 0 no no no no no no noEditors 3 stopPunct author
Ullman, , U Ul Ull Ullm , n, an, man, ullman InitCap nonNum 4 no no lastName no no no noEditors 3 contPunct author
The a T Th The The e he The The the InitCap nonNum 32 no no no no no publisherName noEditors 4 others title
Design a D De Des Desi n gn ign sign design InitCap nonNum 0 no no no no no no noEditors 4 others title
and a a an and and d nd and and and others nonNum 0 no no no no no no noEditors 4 others title
Analysis a A An Ana Anal s is sis ysis analysis InitCap nonNum 0 no no no no no no noEditors 5 others title
of a o of of of f of of of of others nonNum 48 no no no no placeName publisherName noEditors 5 others title
Computer a C Co Com Comp r er ter uter computer InitCap nonNum 0 no no no no no no noEditors 6 others title
Algorithms, , A Al Alg Algo , s, ms, hms, algorithms InitCap nonNum 0 no no no no no no noEditors 6 contPunct title
Addison-Wesley, , A Ad Add Addi , y, ey, ley, addisonwesley InitCap nonNum 0 no no no no no no noEditors 6 contPunct publisher
Reading, , R Re Rea Read , g, ng, ing, reading InitCap nonNum 20 no no lastName no placeName no noEditors 7 contPunct location
MA, , M MA MA, MA, , A, MA, MA, ma AllCap nonNum 4 no no lastName no no no noEditors 7 contPunct location
1974. . 1 19 197 1974 . 4. 74. 974. 1974 others year 0 no no no no no no noEditors 8 stopPunct date

Panario, , P Pa Pan Pana , o, io, rio, panario InitCap nonNum 0 no no no no no no noEditors 0 contPunct author
D., , D D. D., D., , ., D., D., d singleCap nonNum 0 no no no no no no noEditors 0 contPunct author
Gourdon, , G Go Gou Gour , n, on, don, gourdon InitCap nonNum 16 no no no no placeName no noEditors 1 contPunct author
X., , X X. X., X., , ., X., X., x singleCap nonNum 0 no no no no no no noEditors 1 contPunct author
and a a an and and d nd and and and others nonNum 0 no no no no no no noEditors 2 others author
Flajolet, , F Fl Fla Flaj , t, et, let, flajolet InitCap nonNum 0 no no no no no no noEditors 2 contPunct author
P. . P P. P. P. . P. P. P. p singleCap nonNum 0 no no no no no no noEditors 3 stopPunct author
An a A An An An n An An An an InitCap nonNum 36 no no lastName no no publisherName noEditors 3 others title
analytic a a an ana anal c ic tic ytic analytic others nonNum 0 no no no no no no noEditors 4 others title
approach a a ap app appr h ch ach oach approach others nonNum 0 no no no no no no noEditors 4 others title
to a t to to to o to to to to others nonNum 36 no no lastName no no publisherName noEditors 5 others title
smooth a s sm smo smoo h th oth ooth smooth others nonNum 0 no no no no no no noEditors 6 others title
polynomials. . p po pol poly . s. ls. als. polynomials others nonNum 0 no no no no no no noEditors 6 stopPunct title
Submitted, , S Su Sub Subm , d, ed, ted, submitted InitCap nonNum 0 no no no no no no noEditors 7 contPunct note
1998. . 1 19 199 1998 . 8. 98. 998. 1998 others year 0 no no no no no no noEditors 7 stopPunct date

H. . H H. H. H. . H. H. H. h singleCap nonNum 0 no no no no no no noEditors 0 stopPunct author
Wachter a W Wa Wac Wach r er ter hter wachter InitCap nonNum 4 no no lastName no no no noEditors 0 others author
and a a an and and d nd and and and others nonNum 0 no no no no no no noEditors 1 others author
A. . A A. A. A. . A. A. A. a singleCap nonNum 32 no no no no no publisherName noEditors 1 stopPunct author
Reuter. . R Re Reu Reut . r. er. ter. reuter InitCap nonNum 4 no no lastName no no no noEditors 2 stopPunct author
The a T Th The The e he The The the InitCap nonNum 32 no no no no no publisherName noEditors 2 others title
ConTract a C Co Con ConT t ct act ract contract InitCap nonNum 0 no no no no no no noEditors 3 others title
model. . m mo mod mode . l. el. del. model others nonNum 4 no no lastName no no no noEditors 3 stopPunct title
In a I In In In n In In In in InitCap nonNum 4 no no lastName no no no noEditors 4 others note
[24], , [ [2 [24 [24] , ], 4], 24], 24 others 2dig 0 no no no no no no noEditors 4 contPunct note
chapter a c ch cha chap r er ter pter chapter others nonNum 0 no no no no no no noEditors 5 others note
7, , 7 7, 7, 7, , 7, 7, 7, 7 others 1dig 0 no no no no no no noEditors 5 contPunct note
pages a p pa pag page s es ges ages pages others nonNum 4 no no lastName no no no noEditors 6 others pages
220-263. . 2 22 220 220- . 3. 63. 263. 220263 others possiblePage 0 no no no no no no noEditors 6 stopPunct pages
1992. . 1 19 199 1992 . 2. 92. 992. 1992 others year 0 no no no no no no noEditors 7 stopPunct date

J. . J J. J. J. . J. J. J. j singleCap nonNum 4 no no lastName no no no noEditors 0 stopPunct author
McCarthy. . M Mc McC McCa . y. hy. thy. mccarthy InitCap nonNum 4 no no lastName no no no noEditors 0 stopPunct author
Circumscription a C Ci Cir Circ n on ion tion circumscription InitCap nonNum 0 no no no no no no noEditors 0 others title
a a a a a a a a a a a others nonNum 32 no no no no no publisherName noEditors 1 others title
form a f fo for form m rm orm form form others nonNum 4 no no lastName no no no noEditors 1 others title
of a o of of of f of of of of others nonNum 48 no no no no placeName publisherName noEditors 2 others title
non-monotonic a n no non non- c ic nic onic nonmonotonic others nonNum 0 no no no no no no noEditors 2 others title
reasoning. . r re rea reas . g. ng. ing. reasoning others nonNum 0 no no no no no no noEditors 3 stopPunct title
Artificial a A Ar Art Arti l al ial cial artificial InitCap nonNum 0 no no no no no no noEditors 3 others journal
Intelligence, , I In Int Inte , e, ce, nce, intelligence InitCap nonNum 0 no no no no no no noEditors 4 contPunct journal
13 0 1 13 13 13 3 13 13 13 13 others 2dig 0 no no no no no no noEditors 4 others volume
27-39, , 2 27 27- 27-3 , 9, 39, -39, 2739 others possiblePage 0 no no no no no no noEditors 5 contPunct pages
171-172, , 1 17 171 171- , 2, 72, 172, 171172 others possiblePage 0 no no no no no no noEditors 5 contPunct pages
1980. . 1 19 198 1980 . 0. 80. 980. 1980 others year 0 no no no no no no noEditors 6 stopPunct date

O. . O O. O. O. . O. O. O. o singleCap nonNum 0 no no no no no no possibleEditors 0 stopPunct author
Shechory a S Sh She Shec y ry ory hory shechory InitCap nonNum 0 no no no no no no possibleEditors 0 others author
and a a an and and d nd and and and others nonNum 0 no no no no no no possibleEditors 0 others author
S. . S S. S. S. . S. S. S. s singleCap nonNum 32 no no no no no publisherName possibleEditors 1 stopPunct author
Kraus. . K Kr Kra Krau . s. us. aus. kraus InitCap nonNum 4 no no lastName no no no possibleEditors 1 stopPunct author
Feasible a F Fe Fea Feas e le ble ible feasible InitCap nonNum 0 no no no no no no possibleEditors 2 others title
formation a f fo for form n on ion tion formation others nonNum 0 no no no no no no possibleEditors 2 others title
of a o of of of f of of of of others nonNum 48 no no no no placeName publisherName possibleEditors 2 others title
stable a s st sta stab e le ble able stable others nonNum 4 no no lastName no no no possibleEditors 3 others title
coalitions a c co coa coal s ns ons ions coalitions others nonNum 0 no no no no no no possibleEditors 3 others title
among a a am amo amon g ng ong mong among others nonNum 0 no no no no no no possibleEditors 4 others title
autonomous a a au aut auto s us ous mous autonomous others nonNum 0 no no no no no no possibleEditors 4 others title
agents a a ag age agen s ts nts ents agents others nonNum 0 no no no no no no possibleEditors 4 others title
in a i in in in n in in in in others nonNum 4 no no lastName no no no possibleEditors 5 others title
general a g ge gen gene l al ral eral general others nonNum 4 no no lastName no no no possibleEditors 5 others title
environments. . e en env envi . s. ts. nts. environments others nonNum 0 no no no no no no possibleEditors 6 stopPunct title
Computational a C Co Com Comp l al nal onal computational InitCap nonNum 0 no no no no no no possibleEditors 6 others journal
Intelligence a I In Int Inte e ce nce ence intelligence InitCap nonNum 0 no no no no no no possibleEditors 6 others journal
Journal, , J Jo Jou Jour , l, al, nal, journal InitCap nonNum 0 no no no no no no possibleEditors 7 contPunct journal
